time,speed
-6.157130126953125,0.0
0.101212158203125,0.0
0.119508056640625,0.0
0.50481201171875,0.0
6.622661865234375,0.0
12.626284912109377,0.0
13.03889013671875,0.0
13.047491943359375,0.0
18.451096923828125,0.0
18.455583984375,0.0
18.631669921875,0.0
20.397540771484376,0.0
20.402318115234376,0.0
24.627874267578125,0.0
30.62810498046875,0.0
36.63607104492188,0.0
42.62072802734375,0.0
48.62060986328125,0.0
54.6360869140625,0.0
55.04930102539063,35.621442136946555
56.0493125,56.24642945102421
57.04932421875,56.24642945102421
58.04933642578125,13.978990956219667
59.04534765625,16.034028996679027
60.045359375,15.69860250700898
61.045370361328125,17.97876429990065
62.0453828125,18.949189131041685
63.045394287109374,18.949189131041685
64.04540551757813,16.01380804312621
65.04541723632812,42.331869841399325
66.15486157226563,42.331869841399325
67.1548916015625,43.69516616544754
68.154931640625,43.6951661654474
69.15496826171875,41.96314659809666
70.15500756835938,41.96314659809666
71.15505053710937,17.92375481900788
72.155087890625,21.912166730822694
73.15511962890625,16.46821975749357
74.15515600585937,1.715942483890389
75.155197265625,9.46910975878756
76.1552255859375,9.46910975878756
77.15526220703126,11.356543899081553
78.15529443359375,17.816978447366555
79.15531616210937,4.026366878546897
80.1553466796875,0.0
81.155376953125,0.0
82.15540869140625,0.0
83.15543872070313,0.0
84.1554697265625,0.0
85.15550024414063,0.0
86.155544921875,19.10872040062524
87.155560546875,19.10872040062524
88.15559155273438,14.235716680117156
89.15562158203124,14.98611243499601
90.15565234375,17.696982686208067
91.15568188476564,22.788818543195386
92.15571166992189,4.632547104565816
93.1557412109375,14.968407548095191
94.15577221679688,7.777386554018313
95.15580151367188,0.0
96.15583251953124,0.0
97.1558623046875,0.0
98.15589379882812,0.0
99.15592211914064,5.856477974117754
100.1559521484375,5.380236335742775
101.15598120117188,5.397695618285109
102.15601245117188,3.13653674073679
103.15604150390624,19.53226389200663
104.15607104492187,8.123034660316254
105.15610107421875,22.072413409879875
106.15613061523436,19.28349876241611
107.15616064453124,37.9916076932367
108.15619018554688,39.26831067596856
109.15622021484376,38.54414130422006
110.15624951171876,39.473226861465015
111.15627856445312,65.4004296859731
112.15630932617188,44.55881424315042
113.1563388671875,55.64989662610478
114.15636840820312,48.95231353006559
115.15639794921876,45.71713369297425
116.15642797851562,48.59321999125037
117.15645703125,36.8294694754642
118.15648681640624,22.503343733018706
119.15651733398435,32.63466961080752
120.15654663085938,62.93085358384959
121.15657592773438,53.382930794444704
122.15660571289062,58.52887008751703
123.15663403320312,76.90328209797582
124.15666430664062,67.50318866233548
125.15669458007812,49.03650684063947
126.15672338867188,71.57568322075792
127.15675268554688,42.26950767165993
128.15678271484376,28.1280102393209
129.1568115234375,8.273411632179322
130.15684204101564,28.70897995603283
131.15687109375,20.095205000645112
132.15690087890624,2.8481116710085566
133.15692993164063,1.8285114572322563
134.15696020507812,0.0
135.1569892578125,0.0
136.15701831054687,10.133595478014646
137.15704858398436,0.0
138.15707788085936,0.0
139.15710815429688,0.0
140.1571376953125,0.0
141.15716723632812,0.0
142.1571962890625,0.0
143.1572255859375,0.0
144.15725512695312,0.0
145.15728515625,0.0
146.15731372070312,0.0
147.15734423828124,9.22443253033518
148.1573740234375,0.0
149.15740283203124,0.0
150.15743237304687,0.0
151.15746240234375,0.0
152.1574912109375,0.0
153.15752001953126,0.0
154.1575500488281,11.87429847896135
155.15758056640624,2.059978673057566
156.15760986328124,11.18004581871763
157.15763916015624,7.623774039177686
158.15766772460938,0.0
159.15769799804687,2.4335845195160117
160.15772680664062,19.273823638485265
161.15775659179687,21.906697235908247
162.1577861328125,21.040395102083284
163.15781665039063,11.979572741803475
164.157845703125,22.663989552930595
165.157875,23.31984819729503
166.15790405273438,39.13143199400152
167.15793310546874,20.77647750087008
168.15796337890626,20.310539777708396
169.15799365234375,60.11220711115155
170.15802294921875,30.55273851818142
171.15805078125,12.469386497300825
172.15808227539063,10.005935933640908
173.15811083984374,13.502054939774716
174.15814013671874,5.448323364602549
175.15816943359374,20.04761461615002
176.15819946289062,13.649550692702672
177.15822827148438,5.937266914709471
178.15825805664062,8.36491249677369
179.15828833007814,4.661975564759942
180.15831689453125,18.531395349029857
181.1583464355469,23.633371563682868
182.1583764648437,21.85838379383333
183.15840576171877,18.134763137149992
184.1584350585937,10.935015809401207
185.15846533203128,12.386708590803593
186.15849291992188,15.88905413055049
187.1585234375,1.615897778255663
188.1585529785156,3.6611823677843796
189.1585830078125,4.911749265148542
190.15861303710935,78.19854346835633
191.1586416015625,49.02507659314869
192.1586708984375,27.175142831892284
193.1587001953125,20.811632870552803
194.15873022460937,18.059214382369635
195.158759765625,15.279772368212186
196.1587890625,29.693047573506824
197.1588193359375,18.506812972558603
198.15884814453125,28.54261789872578
199.158876953125,22.588354738746407
200.1589072265625,7.320401055888004
201.15893676757813,7.764602270035918
202.15896606445312,5.0115799060419315
203.15899462890624,55.57281567226029
204.15902490234376,42.464584191400945
205.1590549316406,3.826955375451563
206.15908447265625,7.455623798588154
207.15911376953125,60.529319084463374
208.15914282226564,9.324316513950162
209.1591728515625,37.58889579202182
210.1592021484375,35.2209751159145
211.15923168945312,11.175845244432034
212.1592612304688,1.9264205366793592
213.15929345703125,8.39383442523271
214.1593232421875,25.095186984258284
215.15934912109373,17.437582711046076
216.15937890625,8.461840201298406
217.15940893554688,32.26807768211882
218.15943798828124,26.89610345532234
219.1594680175781,2.424012024368797
220.15949731445312,6.280037378444371
221.15952563476563,8.160205231429197
222.1595593261719,26.98885259653712
223.1595859375,10.46153679499278
224.159615234375,11.38279631841413
225.1596442871094,31.417619112569064
226.15967407226563,10.585780268622894
227.15970336914063,5.34833122256216
228.15973315429687,16.383024159352892
229.15976293945312,15.247141921561836
230.15980834960936,7.318053012828352
231.15982104492187,31.63204214496457
232.15985034179687,20.553256707183888
233.1598806152344,11.06922279447921
234.15991015625,8.66430485459797
235.15993994140624,20.50120804438873
236.15996948242187,9.310800992420642
237.159998046875,15.049074507339865
238.1600285644531,13.2139389913136
239.1600578613281,37.33096544716526
240.16008618164065,64.61430410329326
241.16011694335936,68.76696997149828
242.16014599609372,44.05753903627255
243.16017553710935,60.363269260699425
244.16020532226565,54.66865601601659
245.16023413085935,38.07640281828244
246.1602639160156,20.88619997966633
247.1602941894531,46.34689372396477
248.1603234863281,64.01472485150553
249.1603515625,56.42621587604454
250.1603815917969,65.67453357838443
251.16041064453125,62.16284927863671
252.1604401855469,52.64644005311405
253.1604694824219,13.836029601803897
254.1605004882813,52.629605091080975
255.16052978515623,71.68581979523047
256.16055859375,60.82255092958526
257.16058862304686,74.9142305772473
258.1606176757812,64.11936413240474
259.160646484375,44.63926424398289
260.16067529296873,41.05720059841507
261.1607072753906,44.96764499331009
262.1607360839844,55.489186207344076
263.1607658691406,72.205974670919
264.1607946777344,64.05815823643198
265.1608234863281,41.579318015328965
266.16085424804686,48.45281226146003
267.1608835449219,70.51672330111438
268.16091259765625,68.84258981263856
269.16094140625,57.69807524765598
270.16097192382813,30.24061285711623
271.16100146484376,26.71124513992374
272.1610305175781,35.00389262279497
273.161060546875,20.03711080886708
274.16108984375,5.815378293497113
275.16111962890625,10.083036893829918
276.1611479492188,9.062622701515327
277.16117797851564,11.717695833268763
278.1612080078125,25.87029940617882
279.161236328125,17.726399032809667
280.1612658691406,3.9275134985411615
281.1612958984375,35.19115956989051
282.16132568359376,9.60442852903657
283.1613552246094,21.08439599343881
284.1613845214844,28.225691193913622
285.1614135742187,65.7552005379102
286.1614431152344,19.700964723368028
287.16147265625,29.825098564418205
288.16150219726563,32.37548888672865
289.16153173828127,21.55497504598173
290.1615627441406,30.11163702800245
291.1615908203125,30.766502806048386
292.1616201171875,28.480294441802144
293.1616499023437,21.157513579709764
294.1616789550781,9.050342684083631
295.16170971679685,15.245308155903247
296.1617392578125,10.220095795852107
297.16176782226563,49.83247315561437
298.1617978515625,14.262848073610234
299.16182666015624,4.033096320524158
300.16185668945315,5.523237950886917
301.1618859863281,15.132069386200422
302.1619150390625,10.04368609449654
303.1619448242187,68.33937977439257
304.1619758300781,37.046475518332244
305.1620046386719,56.03095391688804
306.1620322265625,85.42357593643024
307.1620615234375,61.293360911234544
308.1620925292969,77.33350003140717
309.16212109375,38.706615718015996
310.16215087890623,34.58995781698753
311.1621789550781,39.71825108135465
312.1622111816406,72.69260578875621
313.16223999023435,60.08233840732363
314.1622705078125,54.63999966288926
315.16229931640623,55.115077880829865
316.16232861328126,50.176443995720795
317.16235717773435,29.065802832735894
318.16238720703126,29.007150344502868
319.1624172363281,56.42645011045301
320.16244677734375,35.578684719306914
321.1624765625,27.883221316696076
322.16250463867186,8.84146854172561
323.16253515625,47.93326491363507
324.1625654296875,50.20167260108004
325.16259399414065,22.314784736979217
326.1626237792969,36.718585491314236
327.16265307617186,30.17585943569466
328.1626818847656,8.423204298383446
329.1627119140625,10.4497596061242
330.16274243164065,21.621289349788498
331.16277026367186,14.586711004692878
332.16280078125,15.82414726656251
333.16282983398435,21.176741712694895
334.1628591308594,9.664280627380336
335.1628889160156,28.45957867448994
336.1629189453125,13.005319293255113
337.1629482421875,3.5197628134555488
338.16297802734374,1.0994018595115207
339.1630065917969,1.7997750558747978
340.1630361328125,0.9268954599432482
341.16306640625,2.081592036711262
342.1630961914062,0.9872419575584771
343.16312524414064,3.963506819433672
344.163154296875,0.0
345.16318408203125,0.0
346.163212890625,0.0
347.1632431640625,0.0
348.1632722167969,0.0
349.16330102539064,0.0
350.16333178710937,0.0
351.163359375,0.0
352.16339038085937,0.0
353.1634196777344,4.866760402081546
354.16344946289064,6.7037121569837215
355.1634787597656,14.008809539442854
356.16350756835936,12.128799477383136
357.1635383300781,11.669492974745028
358.16356689453124,14.782776560003082
359.1635971679688,2.7696047327802606
360.1636259765625,4.713984350112707
361.16365551757815,1.2732970790086606
362.1636853027344,4.231890888747774
363.16371484375,5.5537044063297225
364.1637436523437,2.945744177069433
365.163791015625,14.461907591646112
366.1638032226562,3.989662240909518
367.1638334960937,2.517926519376774
368.1638623046875,2.5928049143018828
369.1638911132813,2.9307603913951072
370.16392041015627,4.992618627137395
371.1639497070312,10.428964877408681
372.1639807128906,88.02446566710948
373.1640095214844,99.99996939964927
374.16403979492185,66.27818826025775
375.1640693359375,76.99426228424274
376.16409741210936,63.56044289227425
377.1641274414063,68.46263376581572
378.1641564941406,16.051591327494467
379.16418725585936,6.635567991885546
380.1642155761719,57.76856768789938
381.16424584960936,58.02382273920564
382.1642744140625,100.0
383.16430493164063,62.90392353536682
384.1643334960938,32.41171137989675
385.16436328125,11.199534422066387
386.164392578125,20.717721359265287
387.164421875,19.669761223915984
388.16445166015626,5.303836101527267
389.1644819335938,0.0
390.1645102539063,0.0
391.1645400390625,0.0
